SMILES,Accum,Accum_Class,Accum_SE,Compound_ID,SourceTable,MolWt,LogP,TPSA,HBD,HBA,RotB,RingCount,HeavyAtomCount,FracCSP3
[N+]C(C(C)N1CCOCC1)C1CCCCC1,344.0,High,19.0,,Table4,-1.5780823935817052,0.06557951169010841,-1.4771963062389937,-1.100676534208084,-1.2625461401489677,0.049193393625291515,-1.4863980320412558,-1.580922271265626,2.428716560070615
O=C1C2(C)C(O)C=CC3(O1)C2C(C[N+])C12C3CCC(O)(C(=C)C1)C2,309.0,High,38.0,,Table4,-0.1887315926249093,-0.4050072433340543,0.17155379723902184,0.5700939997693153,-0.32120191474822607,-1.0709023381505784,0.8622166520381662,-0.07625027031827807,0.7291258584703777
O=C1C(OC)CC2C3(c4c5OCOc5ccc4C(N)C2[N+](C)CC3)C1,335.0,Low,28.0,,Table4,0.009854789565768463,-0.2786380460493596,-0.204418320665893,-0.26529126721938434,0.6201423106525156,-1.0709023381505784,0.8622166520381662,0.1118337298001404,0.04928957783028304
S(=O)(=O)(OC1C2OCC([N+])C2OC1)c1ccc(N)cc1,331.0,Low,68.0,,Table4,-0.5997386131349,-1.3505337633097219,0.8120426475309974,-0.26529126721938434,0.6201423106525156,0.049193393625291515,-0.7035264706814485,-0.828586270791952,-0.800505772969835
OC(CC(O)CCC1C(C)C=CC=2C1C(O)CC(C)C=2)CC[N+],323.0,Low,6.0,,Table4,-0.2936788415548476,0.3148882620743181,-0.012787943930835736,1.405479266758015,-0.7918740274485969,2.289384857177031,-1.4863980320412558,-0.26433427043669655,1.0690439987904254
FC(F)(F)c1n2c(nn1)CN(C(=O)CC([N+])Cc1c(F)cc(F)c(F)c1)CC2,275.0,Low,9.0,,Table4,0.815191013206961,0.3305854796911017,-0.30645921857869707,-1.100676534208084,-0.32120191474822607,0.6092412595132265,-0.7035264706814485,0.6760857301553959,-1.2041585645998913
O(C)c1c(OC)ccc(CC[N+])c1,255.0,Low,19.0,,Table4,-2.174952512921237,-0.20463687728452265,-1.2952841102575365,-1.100676534208084,-1.2625461401489677,0.6092412595132265,-2.2692695934010634,-2.1451742716208813,-1.4463502395779249
O=C(OC1C2OCC([N+])C2OC1)C,372.0,High,3.0,,Table4,-2.0961263498938347,-1.6305774019688104,-0.49657112957100474,-1.100676534208084,-0.32120191474822607,-1.0709023381505784,-1.4863980320412558,-2.1451742716208813,1.6214109768105023
O(C)C=1C(=O)NCC23c4c5OCOc5ccc4C([N+])C(N(C)CC2)C3C=1,219.0,Low,16.0,,Table4,0.15511447891643093,-0.5727300349285103,-0.03283169173513643,-0.26529126721938434,0.14947019795214478,-1.0709023381505784,0.8622166520381662,0.29991772991855886,-0.6305467028098116
O(C)c1c(C[N+])ccc(OC)c1,206.0,Low,22.0,,Table4,-2.360471739227506,-0.232667623028779,-1.2952841102575365,-1.100676534208084,-1.2625461401489677,0.049193393625291515,-2.2692695934010634,-2.3332582717393,-1.8769132173166518
O(C)c1c(O)c2c(cc1)CC1[N+]CCC32C1CC(OC)C([N+])C3,204.0,Low,14.0,,Table4,-0.3739333981404652,-0.12634865328821165,-0.252705531285345,-0.26529126721938434,-0.7918740274485969,-0.5108544722626435,0.07934509067835882,-0.26433427043669655,0.27590167137698124
O=C(OC)COC1C2OCC([N+])C2OC1,175.0,Low,14.0,,Table4,-1.6990064889775993,-1.8769181910389217,-0.2162623534593435,-1.100676534208084,0.14947019795214478,0.049193393625291515,-1.4863980320412558,-1.7690062713840444,1.7111115971727366
O(C)c1cc2c(C(N)C3[N+]4CC(C=C)C(C3)CC4)ccnc2cc1,167.0,Low,12.0,,Table4,-0.2675048521871936,0.8919918509266557,-0.8919796089831203,-0.26529126721938434,-0.32120191474822607,0.6092412595132265,0.8622166520381662,-0.07625027031827807,-1.12342800627388
O=C(OCCOCn1c2N=C(N)NC(=O)c2nc1)C(N)C(C)C,141.0,Low,6.0,,Table4,-0.2555883466691241,-1.597995782209603,2.056880863437496,1.405479266758015,2.032158648753628,2.289384857177031,-1.4863980320412558,-0.26433427043669655,-0.5521040550436468
O=C(NC1C(OC(CC)CC)C=C(C(=O)OCC)CC1[N+])C,83.0,Low,11.0,,Table4,-0.44004950367301265,-0.15160930180597723,0.10686715659786895,-0.26529126721938434,-0.32120191474822607,2.289384857177031,-2.2692695934010634,-0.452418270555115,0.8141053935503898
O=C(OC1C2(C)C(=O)OC1C=C1C2C(C(=O)NC2CC2)C23C1CCC(O)(C(=C)C2)C3)C(N)C(C)C,47.0,Low,1.0,,Table4,1.8638831763958428,0.08576164862597326,1.3526164519500192,1.405479266758015,1.0908144233528865,1.1692891254011615,1.6450882133979736,1.9926737309843252,0.7543049799755663
O(C)c1c(O)c2c(cc1)CC1[N+](C)CCC32C1CC(=O)C(=N)C3,46.0,Low,5.0,,Table4,-0.3872650713504692,0.07288069652278892,-0.21656604660789366,0.5700939997693153,0.14947019795214478,-1.0709023381505784,0.07934509067835882,-0.26433427043669655,-0.4417032915208961
[N+]CC1CCN(c2nc(-c3cc4c(cc3)cccc4)ccn2)CC1,40.0,Low,3.0,,Table4,-0.360509143866502,1.290490123366178,-0.9745841453887238,-1.100676534208084,-0.7918740274485969,0.049193393625291515,0.07934509067835882,-0.07625027031827807,-2.092194706186015
O=C(NCC[N+])C1(C)C2C(C)(C3C(C=C(C(C)C)CC3)=CC2)CCC1,38.0,Low,12.0,,Table4,-0.015062742505308202,1.7683978496317827,-0.9721546002003236,-0.26529126721938434,-1.7332182528493385,0.6092412595132265,-0.7035264706814485,0.1118337298001404,0.9608882268704101
[N+]C1(C)C2C(C)(C3C(C=C(C(C)C)CC3)=CC2)CCC1,28.0,Low,6.0,,Table4,-0.9551440918047555,2.188001624749334,-1.855901662480859,-1.100676534208084,-2.2038903655497095,-1.0709023381505784,-0.7035264706814485,-0.828586270791952,1.0690439987904254
O=C(OC1C2OCC([N+])C2OC1)CN,23.0,Low,0.4,,Table4,-1.8975399677031577,-2.330488634528923,0.29363844295612657,-0.26529126721938434,0.14947019795214478,-0.5108544722626435,-1.4863980320412558,-1.9570902715024627,1.6214109768105023
S(CC(=O)OC1C2(C)C(C)CCC3(C(C)C(O)C(C=C)(C)C1)C2C(=O)CC3)CC[N+],20.0,Low,5.0,,Table4,1.2163050857396889,1.3649529750020972,0.07558676229721811,-0.26529126721938434,0.14947019795214478,1.7293369912890963,-0.7035264706814485,1.0522537303922328,1.3523091157237983
O=C1C(c2c3c(n4c2CC(C[N+])CC4)cccc3)=C(c2c3c(n(C)c2)cccc3)C(=O)N1,17.0,Low,7.0,,Table4,1.0424907510910093,1.1252076555188684,-0.15430895115514126,-0.26529126721938434,-0.32120191474822607,0.049193393625291515,1.6450882133979736,1.4284217306290696,-2.5393177984531543
O=C(OC)C1(C)C2C(C)(C3C(O)(C2C[N+])C2C(C(C)C)(OC(=O)O2)CC3)CCC1,16.0,Low,6.0,,Table4,0.8443540483538479,0.7364706780679343,0.6362043145205403,-0.26529126721938434,0.6201423106525156,0.049193393625291515,0.07934509067835882,0.8641697302738143,1.8415852267905335
O(C)c1c2OC(C[N+])C34C(CCO)C([N+](C)CC3)Cc(c24)cc1,5.0,Low,0.0,,Table4,-0.3606017249304612,-0.5049945622712132,-0.5017339130963546,-0.26529126721938434,-0.32120191474822607,0.6092412595132265,0.07934509067835882,-0.26433427043669655,0.27590167137698124
O=C(OC)C1(C)C2C(C)(C3C(C([N+])C(O)(C(C)C)CC3)=CC2)CCC1,0.0,Low,0.0,,Table4,0.050696264637685,1.2606126461375942,-0.44281744227765274,-0.26529126721938434,-0.7918740274485969,-0.5108544722626435,-0.7035264706814485,0.1118337298001404,1.506081607773343
